ID,Filename,Category,Subcategory,Type,Resolution,Prompt,Tool,Status,Notes
MED-INTRO-0142,Podcast_Intro_Style07_15sec.mp4,03_MEDIA_ASSETS,02_Podcast_Intros,Video,4K (3840x2160) 60fps,"Podcast intro sequence version 7, Sisi Lola walking into frame with confidence, dynamic title reveal 'SISI LOLA', holographic effects, energetic editing, 15 seconds, broadcast quality, modern motion graphics",Runway Gen-3 + After Effects,Pending Generation,Episode intro variation 7
MED-INTRO-0143,Podcast_Intro_Style08_15sec.mp4,03_MEDIA_ASSETS,02_Podcast_Intros,Video,4K (3840x2160) 60fps,"Podcast intro sequence version 8, Sisi Lola walking into frame with confidence, dynamic title reveal 'SISI LOLA', holographic effects, energetic editing, 15 seconds, broadcast quality, modern motion graphics",Runway Gen-3 + After Effects,Pending Generation,Episode intro variation 8
MED-INTRO-0144,Podcast_Intro_Style09_15sec.mp4,03_MEDIA_ASSETS,02_Podcast_Intros,Video,4K (3840x2160) 60fps,"Podcast intro sequence version 9, Sisi Lola walking into frame with confidence, dynamic title reveal 'SISI LOLA', holographic effects, energetic editing, 15 seconds, broadcast quality, modern motion graphics",Runway Gen-3 + After Effects,Pending Generation,Episode intro variation 9
MED-INTRO-0145,Podcast_Intro_Style10_15sec.mp4,03_MEDIA_ASSETS,02_Podcast_Intros,Video,4K (3840x2160) 60fps,"Podcast intro sequence version 10, Sisi Lola walking into frame with confidence, dynamic title reveal 'SISI LOLA', holographic effects, energetic editing, 15 seconds, broadcast quality, modern motion graphics",Runway Gen-3 + After Effects,Pending Generation,Episode intro variation 10
MED-IGSHT-0146,Instagram_Reel_01_60sec.mp4,03_MEDIA_ASSETS,04_Social_Shorts_Instagram,Video,1080x1920 (9:16) 60fps,"Vertical video for Instagram Reels, Sisi Lola delivering engaging content piece 1, quick cuts, trendy transitions, text overlays, hook within first 3 seconds, 60 seconds max, viral-optimized pacing",Runway Gen-3,Pending Generation,Instagram Reels optimized content
MED-IGSHT-0147,Instagram_Reel_02_60sec.mp4,03_MEDIA_ASSETS,04_Social_Shorts_Instagram,Video,1080x1920 (9:16) 60fps,"Vertical video for Instagram Reels, Sisi Lola delivering engaging content piece 2, quick cuts, trendy transitions, text overlays, hook within first 3 seconds, 60 seconds max, viral-optimized pacing",Runway Gen-3,Pending Generation,Instagram Reels optimized content
MED-IGSHT-0148,Instagram_Reel_03_60sec.mp4,03_MEDIA_ASSETS,04_Social_Shorts_Instagram,Video,1080x1920 (9:16) 60fps,"Vertical video for Instagram Reels, Sisi Lola delivering engaging content piece 3, quick cuts, trendy transitions, text overlays, hook within first 3 seconds, 60 seconds max, viral-optimized pacing",Runway Gen-3,Pending Generation,Instagram Reels optimized content
MED-IGSHT-0149,Instagram_Reel_04_60sec.mp4,03_MEDIA_ASSETS,04_Social_Shorts_Instagram,Video,1080x1920 (9:16) 60fps,"Vertical video for Instagram Reels, Sisi Lola delivering engaging content piece 4, quick cuts, trendy transitions, text overlays, hook within first 3 seconds, 60 seconds max, viral-optimized pacing",Runway Gen-3,Pending Generation,Instagram Reels optimized content
MED-IGSHT-0150,Instagram_Reel_05_60sec.mp4,03_MEDIA_ASSETS,04_Social_Shorts_Instagram,Video,1080x1920 (9:16) 60fps,"Vertical video for Instagram Reels, Sisi Lola delivering engaging content piece 5, quick cuts, trendy transitions, text overlays, hook within first 3 seconds, 60 seconds max, viral-optimized pacing",Runway Gen-3,Pending Generation,Instagram Reels optimized content
MED-IGSHT-0151,Instagram_Reel_06_60sec.mp4,03_MEDIA_ASSETS,04_Social_Shorts_Instagram,Video,1080x1920 (9:16) 60fps,"Vertical video for Instagram Reels, Sisi Lola delivering engaging content piece 6, quick cuts, trendy transitions, text overlays, hook within first 3 seconds, 60 seconds max, viral-optimized pacing",Runway Gen-3,Pending Generation,Instagram Reels optimized content
MED-IGSHT-0152,Instagram_Reel_07_60sec.mp4,03_MEDIA_ASSETS,04_Social_Shorts_Instagram,Video,1080x1920 (9:16) 60fps,"Vertical video for Instagram Reels, Sisi Lola delivering engaging content piece 7, quick cuts, trendy transitions, text overlays, hook within first 3 seconds, 60 seconds max, viral-optimized pacing",Runway Gen-3,Pending Generation,Instagram Reels optimized content
MED-IGSHT-0153,Instagram_Reel_08_60sec.mp4,03_MEDIA_ASSETS,04_Social_Shorts_Instagram,Video,1080x1920 (9:16) 60fps,"Vertical video for Instagram Reels, Sisi Lola delivering engaging content piece 8, quick cuts, trendy transitions, text overlays, hook within first 3 seconds, 60 seconds max, viral-optimized pacing",Runway Gen-3,Pending Generation,Instagram Reels optimized content
MED-IGSHT-0154,Instagram_Reel_09_60sec.mp4,03_MEDIA_ASSETS,04_Social_Shorts_Instagram,Video,1080x1920 (9:16) 60fps,"Vertical video for Instagram Reels, Sisi Lola delivering engaging content piece 9, quick cuts, trendy transitions, text overlays, hook within first 3 seconds, 60 seconds max, viral-optimized pacing",Runway Gen-3,Pending Generation,Instagram Reels optimized content
MED-IGSHT-0155,Instagram_Reel_10_60sec.mp4,03_MEDIA_ASSETS,04_Social_Shorts_Instagram,Video,1080x1920 (9:16) 60fps,"Vertical video for Instagram Reels, Sisi Lola delivering engaging content piece 10, quick cuts, trendy transitions, text overlays, hook within first 3 seconds, 60 seconds max, viral-optimized pacing",Runway Gen-3,Pending Generation,Instagram Reels optimized content
MED-IGSHT-0156,Instagram_Reel_11_60sec.mp4,03_MEDIA_ASSETS,04_Social_Shorts_Instagram,Video,1080x1920 (9:16) 60fps,"Vertical video for Instagram Reels, Sisi Lola delivering engaging content piece 11, quick cuts, trendy transitions, text overlays, hook within first 3 seconds, 60 seconds max, viral-optimized pacing",Runway Gen-3,Pending Generation,Instagram Reels optimized content
MED-IGSHT-0157,Instagram_Reel_12_60sec.mp4,03_MEDIA_ASSETS,04_Social_Shorts_Instagram,Video,1080x1920 (9:16) 60fps,"Vertical video for Instagram Reels, Sisi Lola delivering engaging content piece 12, quick cuts, trendy transitions, text overlays, hook within first 3 seconds, 60 seconds max, viral-optimized pacing",Runway Gen-3,Pending Generation,Instagram Reels optimized content
MED-IGSHT-0158,Instagram_Reel_13_60sec.mp4,03_MEDIA_ASSETS,04_Social_Shorts_Instagram,Video,1080x1920 (9:16) 60fps,"Vertical video for Instagram Reels, Sisi Lola delivering engaging content piece 13, quick cuts, trendy transitions, text overlays, hook within first 3 seconds, 60 seconds max, viral-optimized pacing",Runway Gen-3,Pending Generation,Instagram Reels optimized content
MED-IGSHT-0159,Instagram_Reel_14_60sec.mp4,03_MEDIA_ASSETS,04_Social_Shorts_Instagram,Video,1080x1920 (9:16) 60fps,"Vertical video for Instagram Reels, Sisi Lola delivering engaging content piece 14, quick cuts, trendy transitions, text overlays, hook within first 3 seconds, 60 seconds max, viral-optimized pacing",Runway Gen-3,Pending Generation,Instagram Reels optimized content
MED-IGSHT-0160,Instagram_Reel_15_60sec.mp4,03_MEDIA_ASSETS,04_Social_Shorts_Instagram,Video,1080x1920 (9:16) 60fps,"Vertical video for Instagram Reels, Sisi Lola delivering engaging content piece 15, quick cuts, trendy transitions, text overlays, hook within first 3 seconds, 60 seconds max, viral-optimized pacing",Runway Gen-3,Pending Generation,Instagram Reels optimized content
MED-TKSHT-0161,TikTok_Short_01_30sec.mp4,03_MEDIA_ASSETS,05_Social_Shorts_TikTok,Video,1080x1920 (9:16) 60fps,"TikTok format video, Sisi Lola quick tip/fact/reaction 1, high energy, trending audio compatible, fast paced, engaging hook, 15-30 seconds, algorithm optimized",Runway Gen-3,Pending Generation,TikTok platform specific content
MED-TKSHT-0162,TikTok_Short_02_30sec.mp4,03_MEDIA_ASSETS,05_Social_Shorts_TikTok,Video,1080x1920 (9:16) 60fps,"TikTok format video, Sisi Lola quick tip/fact/reaction 2, high energy, trending audio compatible, fast paced, engaging hook, 15-30 seconds, algorithm optimized",Runway Gen-3,Pending Generation,TikTok platform specific content
MED-TKSHT-0163,TikTok_Short_03_30sec.mp4,03_MEDIA_ASSETS,05_Social_Shorts_TikTok,Video,1080x1920 (9:16) 60fps,"TikTok format video, Sisi Lola quick tip/fact/reaction 3, high energy, trending audio compatible, fast paced, engaging hook, 15-30 seconds, algorithm optimized",Runway Gen-3,Pending Generation,TikTok platform specific content
MED-TKSHT-0164,TikTok_Short_04_30sec.mp4,03_MEDIA_ASSETS,05_Social_Shorts_TikTok,Video,1080x1920 (9:16) 60fps,"TikTok format video, Sisi Lola quick tip/fact/reaction 4, high energy, trending audio compatible, fast paced, engaging hook, 15-30 seconds, algorithm optimized",Runway Gen-3,Pending Generation,TikTok platform specific content
MED-TKSHT-0165,TikTok_Short_05_30sec.mp4,03_MEDIA_ASSETS,05_Social_Shorts_TikTok,Video,1080x1920 (9:16) 60fps,"TikTok format video, Sisi Lola quick tip/fact/reaction 5, high energy, trending audio compatible, fast paced, engaging hook, 15-30 seconds, algorithm optimized",Runway Gen-3,Pending Generation,TikTok platform specific content
MED-TKSHT-0166,TikTok_Short_06_30sec.mp4,03_MEDIA_ASSETS,05_Social_Shorts_TikTok,Video,1080x1920 (9:16) 60fps,"TikTok format video, Sisi Lola quick tip/fact/reaction 6, high energy, trending audio compatible, fast paced, engaging hook, 15-30 seconds, algorithm optimized",Runway Gen-3,Pending Generation,TikTok platform specific content
MED-TKSHT-0167,TikTok_Short_07_30sec.mp4,03_MEDIA_ASSETS,05_Social_Shorts_TikTok,Video,1080x1920 (9:16) 60fps,"TikTok format video, Sisi Lola quick tip/fact/reaction 7, high energy, trending audio compatible, fast paced, engaging hook, 15-30 seconds, algorithm optimized",Runway Gen-3,Pending Generation,TikTok platform specific content
MED-TKSHT-0168,TikTok_Short_08_30sec.mp4,03_MEDIA_ASSETS,05_Social_Shorts_TikTok,Video,1080x1920 (9:16) 60fps,"TikTok format video, Sisi Lola quick tip/fact/reaction 8, high energy, trending audio compatible, fast paced, engaging hook, 15-30 seconds, algorithm optimized",Runway Gen-3,Pending Generation,TikTok platform specific content
MED-TKSHT-0169,TikTok_Short_09_30sec.mp4,03_MEDIA_ASSETS,05_Social_Shorts_TikTok,Video,1080x1920 (9:16) 60fps,"TikTok format video, Sisi Lola quick tip/fact/reaction 9, high energy, trending audio compatible, fast paced, engaging hook, 15-30 seconds, algorithm optimized",Runway Gen-3,Pending Generation,TikTok platform specific content
MED-TKSHT-0170,TikTok_Short_10_30sec.mp4,03_MEDIA_ASSETS,05_Social_Shorts_TikTok,Video,1080x1920 (9:16) 60fps,"TikTok format video, Sisi Lola quick tip/fact/reaction 10, high energy, trending audio compatible, fast paced, engaging hook, 15-30 seconds, algorithm optimized",Runway Gen-3,Pending Generation,TikTok platform specific content
AUD-VOICE-0171,Voice_Sample_Professional_Introduction.wav,04_AUDIO_CORE,01_Voice_Samples,Audio,48kHz 24-bit WAV,"Voice recording: Sisi Lola speaking in Professional Introduction tone, Nigerian-British accent (Lagos to London), warm and authoritative, clear articulation, professional studio quality, 30-60 seconds",ElevenLabs / Professional Voice Actor Recording,Pending Generation,Voice library for cloning and training
AUD-VOICE-0172,Voice_Sample_Casual_Chat.wav,04_AUDIO_CORE,01_Voice_Samples,Audio,48kHz 24-bit WAV,"Voice recording: Sisi Lola speaking in Casual Chat tone, Nigerian-British accent (Lagos to London), warm and authoritative, clear articulation, professional studio quality, 30-60 seconds",ElevenLabs / Professional Voice Actor Recording,Pending Generation,Voice library for cloning and training
AUD-VOICE-0173,Voice_Sample_Excited_Announcement.wav,04_AUDIO_CORE,01_Voice_Samples,Audio,48kHz 24-bit WAV,"Voice recording: Sisi Lola speaking in Excited Announcement tone, Nigerian-British accent (Lagos to London), warm and authoritative, clear articulation, professional studio quality, 30-60 seconds",ElevenLabs / Professional Voice Actor Recording,Pending Generation,Voice library for cloning and training
AUD-VOICE-0174,Voice_Sample_Thoughtful_Analysis.wav,04_AUDIO_CORE,01_Voice_Samples,Audio,48kHz 24-bit WAV,"Voice recording: Sisi Lola speaking in Thoughtful Analysis tone, Nigerian-British accent (Lagos to London), warm and authoritative, clear articulation, professional studio quality, 30-60 seconds",ElevenLabs / Professional Voice Actor Recording,Pending Generation,Voice library for cloning and training
AUD-VOICE-0175,Voice_Sample_Humorous_Anecdote.wav,04_AUDIO_CORE,01_Voice_Samples,Audio,48kHz 24-bit WAV,"Voice recording: Sisi Lola speaking in Humorous Anecdote tone, Nigerian-British accent (Lagos to London), warm and authoritative, clear articulation, professional studio quality, 30-60 seconds",ElevenLabs / Professional Voice Actor Recording,Pending Generation,Voice library for cloning and training
AUD-VOICE-0176,Voice_Sample_Empathetic_Support.wav,04_AUDIO_CORE,01_Voice_Samples,Audio,48kHz 24-bit WAV,"Voice recording: Sisi Lola speaking in Empathetic Support tone, Nigerian-British accent (Lagos to London), warm and authoritative, clear articulation, professional studio quality, 30-60 seconds",ElevenLabs / Professional Voice Actor Recording,Pending Generation,Voice library for cloning and training
AUD-VOICE-0177,Voice_Sample_Nigerian_Pidgin_Casual.wav,04_AUDIO_CORE,01_Voice_Samples,Audio,48kHz 24-bit WAV,"Voice recording: Sisi Lola speaking in Nigerian Pidgin Casual tone, Nigerian-British accent (Lagos to London), warm and authoritative, clear articulation, professional studio quality, 30-60 seconds",ElevenLabs / Professional Voice Actor Recording,Pending Generation,Voice library for cloning and training
AUD-VOICE-0178,Voice_Sample_Formal_Presentation.wav,04_AUDIO_CORE,01_Voice_Samples,Audio,48kHz 24-bit WAV,"Voice recording: Sisi Lola speaking in Formal Presentation tone, Nigerian-British accent (Lagos to London), warm and authoritative, clear articulation, professional studio quality, 30-60 seconds",ElevenLabs / Professional Voice Actor Recording,Pending Generation,Voice library for cloning and training
AUD-VOICE-0179,Voice_Sample_Whispered_ASMR.wav,04_AUDIO_CORE,01_Voice_Samples,Audio,48kHz 24-bit WAV,"Voice recording: Sisi Lola speaking in Whispered ASMR tone, Nigerian-British accent (Lagos to London), warm and authoritative, clear articulation, professional studio quality, 30-60 seconds",ElevenLabs / Professional Voice Actor Recording,Pending Generation,Voice library for cloning and training
AUD-VOICE-0180,Voice_Sample_Energetic_Hype.wav,04_AUDIO_CORE,01_Voice_Samples,Audio,48kHz 24-bit WAV,"Voice recording: Sisi Lola speaking in Energetic Hype tone, Nigerian-British accent (Lagos to London), warm and authoritative, clear articulation, professional studio quality, 30-60 seconds",ElevenLabs / Professional Voice Actor Recording,Pending Generation,Voice library for cloning and training
AUD-SCAPE-0181,Soundscape_Studio_Ambient_Quiet.wav,04_AUDIO_CORE,03_Soundscapes_Ambient,Audio,48kHz 24-bit Stereo/Binaural,"Ambient soundscape: Studio Ambient Quiet, subtle background audio, immersive, loops seamlessly, binaural recording if applicable, 2-5 minutes duration",Field Recording / Splice / AudioSparx,Pending Generation,Background audio for content atmosphere
AUD-SCAPE-0182,Soundscape_Lagos_Street_Morning.wav,04_AUDIO_CORE,03_Soundscapes_Ambient,Audio,48kHz 24-bit Stereo/Binaural,"Ambient soundscape: Lagos Street Morning, subtle background audio, immersive, loops seamlessly, binaural recording if applicable, 2-5 minutes duration",Field Recording / Splice / AudioSparx,Pending Generation,Background audio for content atmosphere
AUD-SCAPE-0183,Soundscape_Tech_Lab_Hum.wav,04_AUDIO_CORE,03_Soundscapes_Ambient,Audio,48kHz 24-bit Stereo/Binaural,"Ambient soundscape: Tech Lab Hum, subtle background audio, immersive, loops seamlessly, binaural recording if applicable, 2-5 minutes duration",Field Recording / Splice / AudioSparx,Pending Generation,Background audio for content atmosphere
AUD-SCAPE-0184,Soundscape_Luxury_Lounge_Subtle.wav,04_AUDIO_CORE,03_Soundscapes_Ambient,Audio,48kHz 24-bit Stereo/Binaural,"Ambient soundscape: Luxury Lounge Subtle, subtle background audio, immersive, loops seamlessly, binaural recording if applicable, 2-5 minutes duration",Field Recording / Splice / AudioSparx,Pending Generation,Background audio for content atmosphere
AUD-SCAPE-0185,Soundscape_Nature_Calm_Forest.wav,04_AUDIO_CORE,03_Soundscapes_Ambient,Audio,48kHz 24-bit Stereo/Binaural,"Ambient soundscape: Nature Calm Forest, subtle background audio, immersive, loops seamlessly, binaural recording if applicable, 2-5 minutes duration",Field Recording / Splice / AudioSparx,Pending Generation,Background audio for content atmosphere
AUD-SCAPE-0186,Soundscape_Urban_Night_Distant.wav,04_AUDIO_CORE,03_Soundscapes_Ambient,Audio,48kHz 24-bit Stereo/Binaural,"Ambient soundscape: Urban Night Distant, subtle background audio, immersive, loops seamlessly, binaural recording if applicable, 2-5 minutes duration",Field Recording / Splice / AudioSparx,Pending Generation,Background audio for content atmosphere
AUD-SCAPE-0187,Soundscape_Office_Background_Professional.wav,04_AUDIO_CORE,03_Soundscapes_Ambient,Audio,48kHz 24-bit Stereo/Binaural,"Ambient soundscape: Office Background Professional, subtle background audio, immersive, loops seamlessly, binaural recording if applicable, 2-5 minutes duration",Field Recording / Splice / AudioSparx,Pending Generation,Background audio for content atmosphere
AUD-SCAPE-0188,Soundscape_Beach_Waves_Gentle.wav,04_AUDIO_CORE,03_Soundscapes_Ambient,Audio,48kHz 24-bit Stereo/Binaural,"Ambient soundscape: Beach Waves Gentle, subtle background audio, immersive, loops seamlessly, binaural recording if applicable, 2-5 minutes duration",Field Recording / Splice / AudioSparx,Pending Generation,Background audio for content atmosphere
AUD-SCAPE-0189,Soundscape_Rain_Window_Cozy.wav,04_AUDIO_CORE,03_Soundscapes_Ambient,Audio,48kHz 24-bit Stereo/Binaural,"Ambient soundscape: Rain Window Cozy, subtle background audio, immersive, loops seamlessly, binaural recording if applicable, 2-5 minutes duration",Field Recording / Splice / AudioSparx,Pending Generation,Background audio for content atmosphere
AUD-SCAPE-0190,Soundscape_Space_Station_Ambience.wav,04_AUDIO_CORE,03_Soundscapes_Ambient,Audio,48kHz 24-bit Stereo/Binaural,"Ambient soundscape: Space Station Ambience, subtle background audio, immersive, loops seamlessly, binaural recording if applicable, 2-5 minutes duration",Field Recording / Splice / AudioSparx,Pending Generation,Background audio for content atmosphere
AUD-MUSIC-0191,Music_Bed_AfroFuture_01.wav,04_AUDIO_CORE,04_Music_Beds,Audio,48kHz 24-bit Stereo,"Instrumental music bed version 1, Afrobeat fused with synthwave/electronic, modern production, suitable for podcast background, loops seamlessly, 120-140 BPM, 3-4 minutes, royalty-free style",Suno AI / Udio / Licensed Music Library,Pending Generation,Background music for episodes
AUD-MUSIC-0192,Music_Bed_AfroFuture_02.wav,04_AUDIO_CORE,04_Music_Beds,Audio,48kHz 24-bit Stereo,"Instrumental music bed version 2, Afrobeat fused with synthwave/electronic, modern production, suitable for podcast background, loops seamlessly, 120-140 BPM, 3-4 minutes, royalty-free style",Suno AI / Udio / Licensed Music Library,Pending Generation,Background music for episodes
AUD-MUSIC-0193,Music_Bed_AfroFuture_03.wav,04_AUDIO_CORE,04_Music_Beds,Audio,48kHz 24-bit Stereo,"Instrumental music bed version 3, Afrobeat fused with synthwave/electronic, modern production, suitable for podcast background, loops seamlessly, 120-140 BPM, 3-4 minutes, royalty-free style",Suno AI / Udio / Licensed Music Library,Pending Generation,Background music for episodes
AUD-MUSIC-0194,Music_Bed_AfroFuture_04.wav,04_AUDIO_CORE,04_Music_Beds,Audio,48kHz 24-bit Stereo,"Instrumental music bed version 4, Afrobeat fused with synthwave/electronic, modern production, suitable for podcast background, loops seamlessly, 120-140 BPM, 3-4 minutes, royalty-free style",Suno AI / Udio / Licensed Music Library,Pending Generation,Background music for episodes
AUD-MUSIC-0195,Music_Bed_AfroFuture_05.wav,04_AUDIO_CORE,04_Music_Beds,Audio,48kHz 24-bit Stereo,"Instrumental music bed version 5, Afrobeat fused with synthwave/electronic, modern production, suitable for podcast background, loops seamlessly, 120-140 BPM, 3-4 minutes, royalty-free style",Suno AI / Udio / Licensed Music Library,Pending Generation,Background music for episodes
AUD-MUSIC-0196,Music_Bed_AfroFuture_06.wav,04_AUDIO_CORE,04_Music_Beds,Audio,48kHz 24-bit Stereo,"Instrumental music bed version 6, Afrobeat fused with synthwave/electronic, modern production, suitable for podcast background, loops seamlessly, 120-140 BPM, 3-4 minutes, royalty-free style",Suno AI / Udio / Licensed Music Library,Pending Generation,Background music for episodes
AUD-MUSIC-0197,Music_Bed_AfroFuture_07.wav,04_AUDIO_CORE,04_Music_Beds,Audio,48kHz 24-bit Stereo,"Instrumental music bed version 7, Afrobeat fused with synthwave/electronic, modern production, suitable for podcast background, loops seamlessly, 120-140 BPM, 3-4 minutes, royalty-free style",Suno AI / Udio / Licensed Music Library,Pending Generation,Background music for episodes
AUD-MUSIC-0198,Music_Bed_AfroFuture_08.wav,04_AUDIO_CORE,04_Music_Beds,Audio,48kHz 24-bit Stereo,"Instrumental music bed version 8, Afrobeat fused with synthwave/electronic, modern production, suitable for podcast background, loops seamlessly, 120-140 BPM, 3-4 minutes, royalty-free style",Suno AI / Udio / Licensed Music Library,Pending Generation,Background music for episodes
AUD-MUSIC-0199,Music_Bed_AfroFuture_09.wav,04_AUDIO_CORE,04_Music_Beds,Audio,48kHz 24-bit Stereo,"Instrumental music bed version 9, Afrobeat fused with synthwave/electronic, modern production, suitable for podcast background, loops seamlessly, 120-140 BPM, 3-4 minutes, royalty-free style",Suno AI / Udio / Licensed Music Library,Pending Generation,Background music for episodes
AUD-MUSIC-0200,Music_Bed_AfroFuture_10.wav,04_AUDIO_CORE,04_Music_Beds,Audio,48kHz 24-bit Stereo,"Instrumental music bed version 10, Afrobeat fused with synthwave/electronic, modern production, suitable for podcast background, loops seamlessly, 120-140 BPM, 3-4 minutes, royalty-free style",Suno AI / Udio / Licensed Music Library,Pending Generation,Background music for episodes
BRD-LOGO2D-0201,Logo_2D_Main_Full_Color.png,05_BRANDING_ARTIFACTS,01_Logos_2D,Image,4K (4000x4000) PNG with transparency,"Professional logo design for 'SISI LOLA', Main Full Color, afro-futurist aesthetic, clean modern typography, geometric elements, holographic accents, scalable vector style, suitable for all media",Midjourney v6 / Adobe Illustrator,Pending Generation,Logo variation for different uses
BRD-LOGO2D-0202,Logo_2D_Monochrome_Black.png,05_BRANDING_ARTIFACTS,01_Logos_2D,Image,4K (4000x4000) PNG with transparency,"Professional logo design for 'SISI LOLA', Monochrome Black, afro-futurist aesthetic, clean modern typography, geometric elements, holographic accents, scalable vector style, suitable for all media",Midjourney v6 / Adobe Illustrator,Pending Generation,Logo variation for different uses
BRD-LOGO2D-0203,Logo_2D_Monochrome_White.png,05_BRANDING_ARTIFACTS,01_Logos_2D,Image,4K (4000x4000) PNG with transparency,"Professional logo design for 'SISI LOLA', Monochrome White, afro-futurist aesthetic, clean modern typography, geometric elements, holographic accents, scalable vector style, suitable for all media",Midjourney v6 / Adobe Illustrator,Pending Generation,Logo variation for different uses
BRD-LOGO2D-0204,Logo_2D_Icon_Only.png,05_BRANDING_ARTIFACTS,01_Logos_2D,Image,4K (4000x4000) PNG with transparency,"Professional logo design for 'SISI LOLA', Icon Only, afro-futurist aesthetic, clean modern typography, geometric elements, holographic accents, scalable vector style, suitable for all media",Midjourney v6 / Adobe Illustrator,Pending Generation,Logo variation for different uses
BRD-LOGO2D-0205,Logo_2D_Wordmark_Only.png,05_BRANDING_ARTIFACTS,01_Logos_2D,Image,4K (4000x4000) PNG with transparency,"Professional logo design for 'SISI LOLA', Wordmark Only, afro-futurist aesthetic, clean modern typography, geometric elements, holographic accents, scalable vector style, suitable for all media",Midjourney v6 / Adobe Illustrator,Pending Generation,Logo variation for different uses
BRD-LOGO3D-0206,Logo_3D_Holographic_Angle1.png,05_BRANDING_ARTIFACTS,02_Logos_3D_Holographic,Image/3D Render,4K (3840x2160),"3D holographic logo 'SISI LOLA', floating in space, glowing edges, transparent glass effect with rainbow reflections, angle 1/5, cinematic lighting, rendered in Blender/Cinema 4D style, black background",Midjourney v6 / Blender,Pending Generation,3D logo for video intros and VR
BRD-LOGO3D-0207,Logo_3D_Holographic_Angle2.png,05_BRANDING_ARTIFACTS,02_Logos_3D_Holographic,Image/3D Render,4K (3840x2160),"3D holographic logo 'SISI LOLA', floating in space, glowing edges, transparent glass effect with rainbow reflections, angle 2/5, cinematic lighting, rendered in Blender/Cinema 4D style, black background",Midjourney v6 / Blender,Pending Generation,3D logo for video intros and VR
BRD-LOGO3D-0208,Logo_3D_Holographic_Angle3.png,05_BRANDING_ARTIFACTS,02_Logos_3D_Holographic,Image/3D Render,4K (3840x2160),"3D holographic logo 'SISI LOLA', floating in space, glowing edges, transparent glass effect with rainbow reflections, angle 3/5, cinematic lighting, rendered in Blender/Cinema 4D style, black background",Midjourney v6 / Blender,Pending Generation,3D logo for video intros and VR
BRD-LOGO3D-0209,Logo_3D_Holographic_Angle4.png,05_BRANDING_ARTIFACTS,02_Logos_3D_Holographic,Image/3D Render,4K (3840x2160),"3D holographic logo 'SISI LOLA', floating in space, glowing edges, transparent glass effect with rainbow reflections, angle 4/5, cinematic lighting, rendered in Blender/Cinema 4D style, black background",Midjourney v6 / Blender,Pending Generation,3D logo for video intros and VR
BRD-LOGO3D-0210,Logo_3D_Holographic_Angle5.png,05_BRANDING_ARTIFACTS,02_Logos_3D_Holographic,Image/3D Render,4K (3840x2160),"3D holographic logo 'SISI LOLA', floating in space, glowing edges, transparent glass effect with rainbow reflections, angle 5/5, cinematic lighting, rendered in Blender/Cinema 4D style, black background",Midjourney v6 / Blender,Pending Generation,3D logo for video intros and VR
BRD-UI-0211,UI_Overlay_Lower_Third_Name.png,05_BRANDING_ARTIFACTS,03_UI_Overlays,Image/Animation,4K (3840x2160) with Alpha,"User interface overlay element: Lower Third Name, modern afro-futurist design, holographic aesthetic, purple and gold accent colors, clean typography, broadcast safe, transparent background",Figma / After Effects / Canva Pro,Pending Generation,Video overlay graphics for post-production
BRD-UI-0212,UI_Overlay_Subscribe_Button_Animated.png,05_BRANDING_ARTIFACTS,03_UI_Overlays,Image/Animation,4K (3840x2160) with Alpha,"User interface overlay element: Subscribe Button Animated, modern afro-futurist design, holographic aesthetic, purple and gold accent colors, clean typography, broadcast safe, transparent background",Figma / After Effects / Canva Pro,Pending Generation,Video overlay graphics for post-production
BRD-UI-0213,UI_Overlay_Like_Share_CTA.png,05_BRANDING_ARTIFACTS,03_UI_Overlays,Image/Animation,4K (3840x2160) with Alpha,"User interface overlay element: Like Share CTA, modern afro-futurist design, holographic aesthetic, purple and gold accent colors, clean typography, broadcast safe, transparent background",Figma / After Effects / Canva Pro,Pending Generation,Video overlay graphics for post-production
BRD-UI-0214,UI_Overlay_Episode_Title_Card.png,05_BRANDING_ARTIFACTS,03_UI_Overlays,Image/Animation,4K (3840x2160) with Alpha,"User interface overlay element: Episode Title Card, modern afro-futurist design, holographic aesthetic, purple and gold accent colors, clean typography, broadcast safe, transparent background",Figma / After Effects / Canva Pro,Pending Generation,Video overlay graphics for post-production
BRD-UI-0215,UI_Overlay_Sponsor_Banner.png,05_BRANDING_ARTIFACTS,03_UI_Overlays,Image/Animation,4K (3840x2160) with Alpha,"User interface overlay element: Sponsor Banner, modern afro-futurist design, holographic aesthetic, purple and gold accent colors, clean typography, broadcast safe, transparent background",Figma / After Effects / Canva Pro,Pending Generation,Video overlay graphics for post-production
BRD-UI-0216,UI_Overlay_Social_Media_Handles.png,05_BRANDING_ARTIFACTS,03_UI_Overlays,Image/Animation,4K (3840x2160) with Alpha,"User interface overlay element: Social Media Handles, modern afro-futurist design, holographic aesthetic, purple and gold accent colors, clean typography, broadcast safe, transparent background",Figma / After Effects / Canva Pro,Pending Generation,Video overlay graphics for post-production
BRD-UI-0217,UI_Overlay_Timer_Countdown.png,05_BRANDING_ARTIFACTS,03_UI_Overlays,Image/Animation,4K (3840x2160) with Alpha,"User interface overlay element: Timer Countdown, modern afro-futurist design, holographic aesthetic, purple and gold accent colors, clean typography, broadcast safe, transparent background",Figma / After Effects / Canva Pro,Pending Generation,Video overlay graphics for post-production
